"","branch_type","branch_name","branch_address","branch_city","branch_state","branch_zip"
"1201","Sucursal","dr phillips blvd branch","7674 dr phillips boulevard","Orange","FL",32819
"1202","Sucursal","south semoran branch","4530 semoran boulevard","Orange","FL",32822
"1203","Sucursal","golden rod branch","7336 curry ford road","Orange","FL",32822
"1204","Sucursal","waterford lakes branch","881 n alafaya trail, waterford","Orange","FL",32828
"1205","Sucursal","orlando - avalon park branch","425 s. avalon park blvd","Orange","FL",32828
"1206","Sucursal","vista lakes branch","8255 lee vista blvd","Orange","FL",32829
"1207","Sucursal","narcoossee & laureate branch","13824 narcoossee road","Orange","FL",32832
"1208","Sucursal","hunters creek banking center branch","4167 town center blvd","Orange","FL",32837
"1209","Sucursal","southchase branch","12528 south orange blossom trail","Orange","FL",32837
"1210","Sucursal","orlando - americana branch","5113 s john young pkwy","Orange","FL",32839
"1211","Sucursal","riverside and us192 branch","503 5th ave","Brevard","FL",32903
"1212","Sucursal","melbourne square branch","1990 west new haven avenue, #101","Brevard","FL",32904
"1213","Sucursal","west melbourne - palm branch","115 palm bay rd ne","Brevard","FL",32904
"1214","Sucursal","bayside lakes branch","3450 bayside lakes blvd, suite 11","Brevard","FL",32909
"1215","Sucursal","cocoa branch","505 brevard avenue","Brevard","FL",32922
"1216","Sucursal","cocoa commons branch","2301 state rd. 524, suite 180","Brevard","FL",32926
"1217","Sucursal","post commons branch","4050 n wickham rd","Brevard","FL",32935
"1218","Sucursal","indian harbour beach branch","1922 highway a1a","Brevard","FL",32937
"1219","Sucursal","suntree branch","7797 north wickham rd","Brevard","FL",32940
"1220","Sucursal","merritt island branch","760 east merritt island causeway","Brevard","FL",32952
"1221","Sucursal","rockledge branch","615 barnes blvd","Brevard","FL",32955
"1222","Sucursal","viera branch","5390 stadium parkway","Brevard","FL",32955
"1223","Sucursal","vero beach 12 street branch","1205 us highway 1 south","Indian River","FL",32960
"1224","Sucursal","miracle mile branch","2025 indian river blvd","Indian River","FL",32960
"1225","Sucursal","beachland and a1a branch","660 beachland blvd, ste 102","Indian River","FL",32963
"1226","Sucursal","indian river square","5990 20th street","Indian River","FL",32966
"1227","Sucursal","dania branch","300 east dania beach boulevard","Broward","FL",33004
"1228","Sucursal","east hialeah branch","380 e. 4th ave","Miami-Dade","FL",33010
"1229","Sucursal","hialeah branch","1456 west 49th street","Miami-Dade","FL",33012
"1230","Sucursal","red road branch","401 west 49th street","Miami-Dade","FL",33012
"1231","Sucursal","miami lakes branch","14045 n.w. 67th avenue","Miami-Dade","FL",33014
"1232","Sucursal","miami lakes main street banking center branch","15700 nw 67th avenue","Miami-Dade","FL",33014
"1233","Sucursal","country club hialeah branch","18575 n.w. 67th street","Miami-Dade","FL",33015
"1234","Sucursal","west country club branch","18600 northwest 87th avenue, suite 2","Miami-Dade","FL",33015
"1235","Sucursal","royal oaks miami lakes branch","15424 northwest 77th court #b","Miami-Dade","FL",33016
"1236","Sucursal","hialeah branch","3349 west 80th street","Miami-Dade","FL",33018
"1237","Sucursal","homestead branch","1701 east young circle","Broward","FL",33020
"1238","Sucursal","hollywood - young circle branch","1701 e young circle","Broward","FL",33020
"1239","Sucursal","emerald hills branch","5545 sheridan street","Broward","FL",33021
"1240","Sucursal","presidential circle branch","4223 hollywood blvd","Broward","FL",33021
"1241","Sucursal","miramar branch","6860 miramar parkway","Broward","FL",33023
"1242","Sucursal","cooper city commons branch","9499 sheridan st","Broward","FL",33024
"1243","Sucursal","hollywood palms branch","6975 taft st","Broward","FL",33024
"1244","Sucursal","university and johnson branch","710 n university dr","Broward","FL",33024
"1245","Sucursal","miramar commons branch","11100 pembroke rd","Broward","FL",33025
"1246","Sucursal","miramar & palm banking center branch","9999 miramar pkwy","Broward","FL",33025
"1247","Sucursal","pines and palm branch","10175 pines blvd","Broward","FL",33026
"1248","Sucursal","pembroke pines branch","390 south flamingo road","Broward","FL",33027
"1249","Sucursal","west miramar branch","3221 sw 160th ave","Broward","FL",33027
"1250","Sucursal","cobblestone plaza banking center branch","14916 pines boulevard","Broward","FL",33027
"1251","Sucursal","silver lakes branch","150 nw 180th ave","Broward","FL",33029
"1252","Sucursal","homestead biscayne branch","13701 sw 288th st","Miami-Dade","FL",33033
"1253","Sucursal","florida city banking center branch","33390 south dixie highway","Miami-Dade","FL",33034
"1254","Sucursal","miami gardens dr and 57th ave branch","18255 nw 57th ave","Miami-Dade","FL",33055
"1255","Sucursal","stadium corners branch","19870 nw 27th avenue","Miami-Dade","FL",33056
"1256","Sucursal","mcnab and federal highway branch","943 southeast 15th street","Broward","FL",33060
"1257","Sucursal","pompano beach branch","2401 e. atlantic boulevard","Broward","FL",33062
"1258","Sucursal","pompano citi centre branch","2285 north federal highway","Broward","FL",33062
"1259","Sucursal","coconut creek branch","4809 coconut creek parkway","Broward","FL",33063
"1260","Sucursal","sample road & hwy 441 bnk ctr branch","6260 west sample rd","Broward","FL",33067
"1261","Sucursal","wiles and riverside banking center branch","8264 wiles road","Broward","FL",33067
"1262","Sucursal","north lauderdale - cypress branch","1319 state rd 7","Broward","FL",33068
"1263","Sucursal","palm aire branch","101 s pompano pkwy","Broward","FL",33069
"1264","Sucursal","coral square branch","8975 west atlantic blvd","Broward","FL",33071
"1265","Sucursal","parkland branch","6500 n. state road 7","Broward","FL",33073
"1266","Sucursal","north coral springs branch","10585 wiles road","Broward","FL",33076
"1267","Sucursal","1400 nw 17th avenue branch","1400 n.w. 17th avenue","Miami-Dade","FL",33125
"1268","Sucursal","seventh ave and 58st branch","5800 n.w. 7th avenue","Miami-Dade","FL",33127
"1269","Sucursal","miami - brickell bay branch","80 sw 8th st ste 100","Miami-Dade","FL",33130
"1270","Sucursal","miami branch","2 south biscayne boulevard, 22nd floor","Miami-Dade","FL",33131
"1271","Sucursal","se 2nd street branch","150 s.e. 2nd street","Miami-Dade","FL",33131
"1272","Sucursal","brickell ave and se 15th st branch","1450 brickell ave`","Miami-Dade","FL",33131
"1273","Sucursal","west brickell branch","1230 sw 2nd avenue","Miami-Dade","FL",33131
"1274","Sucursal","biscayne and 18th","285 ne 18th street","Miami-Dade","FL",33132
"1275","Sucursal","coconut grove branch","3015 grand avenue","Miami-Dade","FL",33133
"1276","Sucursal","coral gables branch","355 alhambra circle, suite 100","Miami-Dade","FL",33134
"1277","Sucursal","north gables banking center branch","1300 ponce de leon","Miami-Dade","FL",33134
"1278","Sucursal","flagler and 37th branch","3700 west flagler street","Miami-Dade","FL",33134
"1279","Sucursal","tamiami branch","1901 s.w. 8th street","Miami-Dade","FL",33135
"1280","Sucursal","southwest 8th and 27th avenue banking center branch","801 southwest 27th avenue","Miami-Dade","FL",33135
"1281","Sucursal","midtown center branch","3451 ne 1st avenue, unit 106","Miami-Dade","FL",33137
"1282","Sucursal","miami shores branch","9640 n.e. 2nd avenue","Miami-Dade","FL",33138
"1283","Sucursal","biscayne boulevard and ne 69th street banking center branch","6800 biscayne boulevard","Miami-Dade","FL",33138
"1284","Sucursal","alton road branch","1801 alton road","Miami-Dade","FL",33139
"1285","Sucursal","arthur godfrey branch","474 arthur godfrey rd","Miami-Dade","FL",33140
"1286","Sucursal","normandy isle branch","1025 71st street","Miami-Dade","FL",33141
"1287","Sucursal","collins avenue & 69th street banking center","6916 collins avenue","Miami-Dade","FL",33141
"1288","Sucursal","west timiami branch","8534 s.w. 8th street","Miami-Dade","FL",33144
"1289","Sucursal","coral way and 27th branch","2740 coral way","Miami-Dade","FL",33145
"1290","Sucursal","coral way & 37th banking center branch","2209 sw 37th avenue","Miami-Dade","FL",33145
"1291","Sucursal","s dixie and 57th ave branch","1570 south dixie hwy","Miami-Dade","FL",33146
"1292","Sucursal","village of merrick park branch","4101 ponce de leon blvd","Miami-Dade","FL",33146
"1293","Sucursal","key biscayne branch","320 crandon blvd","Miami-Dade","FL",33149
"1294","Sucursal","surfside branch","9556 harding avenue","Miami-Dade","FL",33154
"1295","Sucursal","pinecrest branch","10301 south dixie highway","Miami-Dade","FL",33156
"1296","Sucursal","south dixie highway & 128th street banking center branch","12795 south dixie highway","Miami-Dade","FL",33156
"1297","Sucursal","south dixie & sw 184th banking center branch","18415 south dixie highway","Miami-Dade","FL",33157
"1298","Sucursal","sunny isles beach branch","17760 collins avenue","Miami-Dade","FL",33160
"1299","Sucursal","biscayne branch","18235 biscayne blvd","Miami-Dade","FL",33160
"1300","Sucursal","north miami 125 st branch","900 n.e. 125th street","Miami-Dade","FL",33161
"1301","Sucursal","biscayne & 108th banking ctr branch","10760 biscayne blvd","Miami-Dade","FL",33161
"1302","Sucursal","mall at 163rd branch","1201 northeast 163rd street","Miami-Dade","FL",33162
"1303","Sucursal","westchester miami branch","8700 s.w. coral way","Miami-Dade","FL",33165
"1304","Sucursal","west bird road branch","11399 bird rd","Miami-Dade","FL",33165
"1305","Sucursal","miller and sw 93rd court","9352 sw 56th street","Miami-Dade","FL",33165
"1306","Sucursal","miami springs branch","4451 n.w. 36th street","Miami-Dade","FL",33166
"1307","Sucursal","north miami 7th ave branch","12600 n.w. 7th avenue","Miami-Dade","FL",33168
"1308","Sucursal","miami 199th st branch","175 n.w. 199th street","Miami-Dade","FL",33169
"1309","Sucursal","international mall branch","10495 n.w. 12th street","Miami-Dade","FL",33172
"1310","Sucursal","east doral branch","2495 northwest 87th avenue","Miami-Dade","FL",33172
"1311","Sucursal","sunset drive miami branch","8784 sunset drive","Miami-Dade","FL",33173
"1312","Sucursal","miami - flagler branch","9501 w flagler st","Miami-Dade","FL",33174
"1313","Sucursal","flagler & 107th avenue banking center branch","10690 west flagler street","Miami-Dade","FL",33174
"1314","Sucursal","las americas branch","12001 s.w. 26th street","Miami-Dade","FL",33175
"1315","Sucursal","palmetto bay branch","15101 s. dixie highway","Miami-Dade","FL",33176
"1316","Sucursal","west kendall branch","13745 s.w. 152nd street","Miami-Dade","FL",33177
"1317","Sucursal","deerwood branch","12125 sw 152nd","Miami-Dade","FL",33177
"1318","Sucursal","doral isles branch","10795 nw 58th st","Miami-Dade","FL",33178
"1319","Sucursal","doral plaza branch","9785 northwest 41st street","Miami-Dade","FL",33178
"1320","Sucursal","skylake branch","1790 n.e. miami gardens drive","Miami-Dade","FL",33179
"1321","Sucursal","california club branch","940 ives dairy road","Miami-Dade","FL",33179
"1322","Sucursal","biscayne boulevard branch","19495 biscayne boulevard","Miami-Dade","FL",33180
"1323","Sucursal","biscayne & 209th banking center branch","20880 biscayne blvd","Miami-Dade","FL",33180
"1324","Sucursal","biscayne blvd & 146h street banking center","14590 biscayne boulevard","Miami-Dade","FL",33181
"1325","Sucursal","kendall palms branch","11895 sheri lane","Miami-Dade","FL",33183
"1326","Sucursal","miami-tamiami marketplace branch","14290 sw 8th st","Miami-Dade","FL",33184
"1327","Sucursal","bird road branch","4200 sw 152nd avenue","Miami-Dade","FL",33185
"1328","Sucursal","miami - miller west branch","15715 sw 56th st","Miami-Dade","FL",33185
"1329","Sucursal","kendale lakes branch","13701 s.w. 88th street","Miami-Dade","FL",33186
"1330","Sucursal","crossings branch","12945 s.w. 112th street","Miami-Dade","FL",33186
"1331","Sucursal","miami - kendall square branch","12610 sw 120th st","Miami-Dade","FL",33186
"1332","Sucursal","killian and 117th avenue branch","11720 sw 104th street","Miami-Dade","FL",33186
"1333","Sucursal","cutler ridge branch","10808 caribbean boulevard","Miami-Dade","FL",33189
"1334","Sucursal","hammocks branch","15225 s.w. 104 street","Miami-Dade","FL",33196
"1335","Sucursal","kendall park plaza branch","16207 southwest 88th street","Miami-Dade","FL",33196
"1336","Sucursal","fort lauderdale downtown branch","790 east broward blvd.","Broward","FL",33301
"1337","Sucursal","federal hwy & ne 19th bnk ctr branch","1800 north federal hwy","Broward","FL",33305
"1338","Sucursal","oakland park branch","3201 n. federal highway","Broward","FL",33306
"1339","Sucursal","laauderdale lakes branch","4820 w. oakland park boulevard","Broward","FL",33313
"1340","Sucursal","fort lauderdale harbor shops branch","1807 cordova rd","Broward","FL",33316
"1341","Sucursal","davie nova banking center branch","6529 nova drive","Broward","FL",33317
"1342","Sucursal","commercial and 64th branch","6399 w commercial blvd","Broward","FL",33319
"1343","Sucursal","tamarac branch","6001 north university dr","Broward","FL",33321
"1344","Sucursal","southgate and pine island branch","8351 northwest 88th avenue","Broward","FL",33321
"1345","Sucursal","jacaranda plaza branch","8285 w sunrise blvd","Broward","FL",33322
"1346","Sucursal","sawgrass branch","12590 west sunrise boulevard","Broward","FL",33323
"1347","Sucursal","plantation branch","200 s. pine island road","Broward","FL",33324
"1348","Sucursal","cleary & nob hill bnkg ctr branch","10195 cleary boulevard","Broward","FL",33324
"1349","Sucursal","weston road branch","1040 weston road, suite 100","Broward","FL",33326
"1350","Sucursal","weston town center branch","1799 bell tower lane","Broward","FL",33326
"1351","Sucursal","cooper city branch","5500 south flamingo road, suite 100","Broward","FL",33330
"1352","Sucursal","sheridan & i-75 branch","15651 sheridan st","Broward","FL",33331
"1353","Sucursal","weston commons branch","4501 weston rd","Broward","FL",33331
"1354","Sucursal","commercial & dixie branch","5055 n dixie hwy","Broward","FL",33334
"1355","Sucursal","n university drive branch","3300 north university drive","Broward","FL",33351
"1356","Sucursal","oakland park & nob hill banking center","10016 west oakland park blvd","Broward","FL",33351
"1357","Sucursal","congress ave branch","1325 n. congress avenue","Palm Beach","FL",33401
"1358","Sucursal","west palm beach downtown branch","316 banyan blvd","Palm Beach","FL",33401
"1359","Sucursal","dixie branch","7700 south dixie highway","Palm Beach","FL",33405
"1360","Sucursal","lake park - east northlake branch","328 northlake blvd","Palm Beach","FL",33408
"1361","Sucursal","us 1 and pga boulevard branch","11364 us highway 1","Palm Beach","FL",33408
"1362","Sucursal","crosstown branch","2959 north military trail","Palm Beach","FL",33409
"1363","Sucursal","palm beach gardens branch","3399 pga boulevard suite 100","Palm Beach","FL",33410
"1364","Sucursal","pga blvd branch","2500 pga boulevard","Palm Beach","FL",33410
"1365","Sucursal","4470 northlake boulevard branch","4470 northlake boulevard","Palm Beach","FL",33410
"1366","Sucursal","okeechobee branch","6835 okeechobee boulevard","Palm Beach","FL",33411
"1367","Sucursal","royal palm beach branch","1102 royal palm beach boulevard","Palm Beach","FL",33411
"1368","Sucursal","okeechobee & sr 7 banking center branch","10200 okeechobee boulverad","Palm Beach","FL",33411
"1369","Sucursal","west palm beach - ibis branch","10160 northlake blvd","Palm Beach","FL",33412
"1370","Sucursal","greenacres city branch","6710 forest hill boulevard","Palm Beach","FL",33413
"1371","Sucursal","wellington branch","1480 greenview shores road","Palm Beach","FL",33414
"1372","Sucursal","forest hill blvd and 441","10100 forest hill blvd","Palm Beach","FL",33414
"1373","Sucursal","polo branch","930 south military trail","Palm Beach","FL",33415
"1374","Sucursal","forest hill west palm beach branch","4660 forest hill boulevard","Palm Beach","FL",33415
"1375","Sucursal","7106 fairway drive office branch","7106 fairway drive","Palm Beach","FL",33418
"1376","Sucursal","boynton beach mall branch","555 n. congress avenue","Palm Beach","FL",33426
"1377","Sucursal","hypoluxo and congress branch","4740 n congress ave","Palm Beach","FL",33426
"1378","Sucursal","spanish river branch","3901 north federal highway","Palm Beach","FL",33431
"1379","Sucursal","boca raton town branch","5950 glades road","Palm Beach","FL",33431
"1380","Sucursal","boca raton - yamato branch","714 yamato rd","Palm Beach","FL",33431
"1381","Sucursal","boca raton downtown branch","200 e. palmetto park road","Palm Beach","FL",33432
"1382","Sucursal","camino real and federal highway branch","853 south federal highway","Palm Beach","FL",33432
"1383","Sucursal","federal highway and 5th avenue branch","1850 north federal highway","Palm Beach","FL",33432
"1384","Sucursal","boca raton del mar branch","22191 powerline road","Palm Beach","FL",33433
"1385","Sucursal","lyons branch","8851 glades road","Palm Beach","FL",33434
"1386","Sucursal","yamato and jog branch","3013 yamato road","Palm Beach","FL",33434
"1387","Sucursal","federal branch","901 south federal highway","Palm Beach","FL",33435
"1388","Sucursal","boynton military branch","5000 west boynton beach boulevard","Palm Beach","FL",33436
"1389","Sucursal","woolbright & military banking center branch","11060 military trail","Palm Beach","FL",33436
